article_id	talk_page_id	talk_page_title
2303297	2303297	Talk:William_Warburton
31797196	31797196	Talk:United_States_tax_history
32580236	14627520	Talk:List_of_Italian_films_of_1961
21098764	21098764	User_talk:69.86.69.243
26073696	26073696	Talk:Souk_El_Khemis_District
4043662	4043662	User_talk:Josh810
25861060	25861060	User_talk:Sonderweg
25600732	25600732	User_talk:Simplybasic01
7468634	7468634	Talk:Unification_Church_political_views
46163679	46163679	User_talk:Wenyi~enwiki
10264204	10264204	Talk:Les_Fatals_Picards
35570993	35570993	User_talk:Fyodorser/sandbox
7457977	7457977	Talk:Sheriff_Hutton_Castle
23427172	23427172	Talk:Noel_Vermillion
15152341	15152341	User_talk:66.67.187.56
22460297	22460297	Talk:Paternkofel
27863490	27863490	User_talk:189.151.73.37
9648658	9648658	Talk:Frances_E._Allen
40833982	39710339	Talk:2013_Louisiana–Lafayette_Ragin'_Cajuns_football_team
43811562	43811562	Talk:Child_Sexual_Abuse_Imagery
9326224	9326224	Talk:Diocese_of_Agder_og_Telemark
19150684	19150684	Talk:Pittsburgh_South_Side
2006396	2006396	Talk:László_Sólyom
1955506	1955506	Talk:Groom_of_the_Stool
29908181	29908181	Talk:Triumph,_Louisiana
6648704	6648704	Talk:Te_Reo_Maori_Remixes
46422094	46422094	User_talk:156.3.54.203
26992073	26992073	User_talk:92.40.180.244
36434581	36434581	Talk:William_Overall_Yager
21988593	21988593	Talk:Chris_Brooks
37605847	37605847	Talk:2012–13_East_Carolina_Pirates_men's_basketball_team
23967555	23967555	User_talk:86.42.12.213
25400733	25400733	User_talk:76.214.194.106
20989830	20989830	Talk:Rice_Owls_men's_basketball
39446491	39446491	User_talk:Larfleeze13
41640959	41640959	Talk:Isaac_Latterell
42469797	42469797	Talk:List_of_recipients_of_the_Distinguished_Service_Cross_(Australia)
18058458	18058458	Talk:1931–32_Football_League
35063529	35063529	User_talk:108.3.193.26
28121577	28121577	User_talk:68.96.33.103
18002326	18002326	Talk:Ponizovsky_House
1489666	1489666	Talk:Ilyushin_DB-3
8365675	8365675	Talk:Combustion_Institute
9284940	9284940	Talk:It's_Such_a_Beautiful_Day
38323479	38323479	Talk:Tongan_Australian
34575677	34575677	Talk:Henry_John_Matthews
22297498	22297498	User_talk:68.118.185.70
41149359	41149359	User_talk:81.137.200.100
42269705	42269705	User_talk:Punchmeister
20000147	20000147	User_talk:Diamondfitzgerald
19005783	19005783	User_talk:99.235.185.252
3774336	3774336	User_talk:70.105.76.183
41785780	41785780	Talk:Pulau_virus
24215635	24215635	User_talk:75.158.21.148
46583883	46583883	User_talk:209.179.52.160
23071047	23071047	Talk:Tomáš_Okleštěk
14741246	14741246	User_talk:71.201.203.30
400578	400578	Talk:Document-based_question
18908849	18908849	Talk:Hunt_House
32287744	32287744	Talk:Jamaica_In_My_Head
22005307	22005307	User_talk:74.209.15.177
3679869	3679869	Talk:Chilapa
31773606	18328065	Talk:52P/Harrington–Abell
15764942	15764942	User_talk:Mopar_Mike
32064120	32064120	Talk:Svaland
22122458	22122458	User_talk:Jack89old
30718557	11302963	Talk:Gardiners_Warehouse
26093935	26093935	User_talk:Tyler.h.bell
20651916	20651916	User_talk:74.71.203.79
9657399	9657399	Talk:SIMULIA
30490511	30490511	Talk:Salem_Tigers_football
46031393	46031393	User_talk:Nugget~enwiki
27926909	27926909	Talk:Macrosiphum_rosae
16138897	16138897	Talk:Haselbourg
23211653	23211653	User_talk:208.107.180.178
44590384	44590384	Talk:2002_Golden_Globes_(Portugal)
33955722	33955722	User_talk:81.102.252.225
36456116	36456116	User_talk:173.67.188.134
25523536	25523536	User_talk:213.64.218.39
33050646	33050646	Talk:Lerbäcken
46868089	46868089	Talk:Smith's_Magazine
36337204	36337204	User_talk:157.142.26.102
39619826	39619826	User_talk:Acoydr
20252615	20252615	Talk:Patiño
20261559	20261559	Talk:Hydrogenography
5278899	5278899	User_talk:Darkmiles22
24298590	24298590	User_talk:LeedsCal
15528518	15528518	Talk:Zu_Dashou
19723056	19723056	User_talk:70.53.122.211
11804861	11804861	Talk:Pajęczno_County
45146354	15890876	Talk:USS_Barnett_(APA-5)
15022691	15022691	Talk:Monk_Fryston
12476854	12476854	Talk:Caret_(disambiguation)
25438823	25438823	User_talk:75.119.251.29
35658112	35658112	Talk:Pakistani_cricket_team_in_Sri_Lanka_in_2012
21397649	21397649	User_talk:168.122.165.5
41122583	41122583	Talk:Rudkhaneh,_Gilan
41341591	41341591	Talk:Premios_Nacionales_del_Deporte
41485137	41485137	Talk:Thalberg
40678266	40678266	User_talk:87.39.123.248
21451863	21451863	User_talk:77.245.14.97
33043654	33043654	Talk:Lawn_bowling
37432177	37432177	User_talk:117.195.198.194
40612918	40612918	User_talk:Melbinrocker
27261353	27261353	User_talk:Buddyfreund
9523824	9523824	User_talk:Arise27
47464415	47464415	Talk:Holger_B._Deising
45935154	45935154	User_talk:Karinamartinez~enwiki
37763156	37763156	User_talk:129.119.253.195
7450769	7450769	Talk:DeWitt_Clinton_Littlejohn
12014165	12014165	User_talk:NutterButter3887
17240856	17240856	User_talk:24.65.134.95
45035956	45035956	Talk:Lygropia_egerialis
7332365	7332365	User_talk:Taishar
36967677	36967677	User_talk:75.161.125.229
1918958	1918958	Talk:Psilocin
1114783	1114783	Talk:Abandoned_child_syndrome
32504378	32504378	Talk:Australians_in_Lebanon
28026862	28026862	User_talk:Achaiodanaos
37416004	37416004	User_talk:24.26.132.131
28364981	28364981	User_talk:66.69.79.190
35598000	35598000	User_talk:98.231.65.216
39884657	39884657	Talk:Vitier
43262100	41793513	Talk:Caroline_Jebb
44085324	44085324	Talk:Brinnington_and_Central_(Stockport_electoral_ward)
33098695	33098695	Talk:List_of_Underoath_members
24575048	24575048	User_talk:71.61.210.191
29689051	14370539	Talk:Joseph_Mayer_(cricketer)
41219624	41219624	User_talk:Rain4Megan
47215766	47215766	User_talk:70.194.143.193
27089743	27089743	Talk:Vexillum_zebrinum
11650370	11650370	User_talk:Halacheva
21227791	21227791	Talk:Lvovskoye,_Tver_Oblast
30783807	30783807	User_talk:119.154.119.92
21874840	21874840	Talk:Bloomingburg_Reformed_Protestant_Dutch_Church
20839969	20839969	Talk:Amerifax
44546783	44546783	User_talk:71.121.61.94
47085833	47085833	User_talk:190.253.160.221
29988644	29988644	User_talk:Djvaloche
9438423	9438423	Talk:Mörschwil
2677093	2677093	User_talk:Son_of_the_Steppes
9148329	9148329	Talk:Heather_Hutchison/Comments
23307200	23307200	User_talk:22yearswothanks
22537741	22537741	User_talk:67.79.108.243
26906423	9088313	Talk:Protein_quaternary_structure
8828684	8828684	Talk:Kir_Bulychev
12447116	12447116	Talk:1999_Arizona_Diamondbacks_season
32653284	32651657	Talk:Julián_Guillermo
29837555	29837555	User_talk:205.127.57.86
39886768	39886768	User_talk:MinecraftMonarch
6399534	6399534	Talk:Earl_Blumenauer
7897933	7897933	User_talk:Gedi18
46718534	46718534	User_talk:Laveol/2015/May
38242760	38242760	User_talk:220.227.35.234
46382851	46382851	User_talk:41.109.214.120
16873545	16873545	Talk:Curpătu_River
17139502	17139502	Talk:Nate_Abrams
28328484	28328484	User_talk:Partyinterested
34415648	34415648	User_talk:Wilfredajohnsonian
9143208	9143208	User_talk:71.60.177.158
27550265	27550265	Talk:Vienna_College
26922054	26922054	Talk:Harvest_Jazz_and_Blues_Festival
43931133	43931133	Talk:Nancy_Glenn-Nieto
8242111	32817144	User_talk:NovaSkola/Archive_1
8242111	39787766	User_talk:NovaSkola/Archive_2
8242111	8242111	User_talk:NovaSkola
33536949	33536949	User_talk:Stevbass
15644823	15644823	User_talk:87.114.68.223
9743538	9743538	Talk:1979_NCAA_Men's_Division_I_Basketball_Tournament
25202690	25202690	User_talk:68.155.127.77
45465868	45465868	User_talk:79.243.120.25
39517299	39517299	User_talk:66.90.149.128
45803584	45803584	User_talk:Crramos~enwiki
15528427	15528427	User_talk:Memememeukno!!!
40735318	40735318	Talk:James_J._Gaffney,_III
17569599	17569599	User_talk:155.212.79.226
42913156	42913156	Talk:Sulcus_(Neuroanatomy)
17535226	17535226	Talk:6216_San_Jose
17925409	17925409	Talk:George_Mueller
32091469	32091469	Talk:Coleophora_ivrizensis
28669776	28669776	Talk:Penrig
8680512	8680512	Talk:List_of_Chicago_Bears_starting_quarterbacks
16207399	16207399	Talk:Oakwood_Cemetery_(Richmond,_Virginia)
42015982	19912318	Talk:Sri_Raja_Rajeshwari
25465717	25465717	User_talk:98.119.204.106
45643201	45643201	User_talk:195.194.54.12
20596844	20596844	User_talk:87.236.70.17
11169628	11169628	User_talk:Meelijane
37161602	37161602	User_talk:86.186.176.82
26663401	26663401	Talk:Split_Sides,_Volume_1
8756909	8756909	User_talk:71.244.251.246
3879755	3879755	Talk:Settat
42245610	42245610	Talk:Highland_Park_Presbyterian_Church
43488922	43488922	Talk:Contact_relic
26373119	26373119	User_talk:Alyss-Ranger'sApprentice
44772926	44772926	User_talk:LOL_is_broken
30209592	30209592	Talk:Bohemian_Rhapsody/Archive_3
176948	40598760	Talk:University_of_York/Archive_1
176948	176948	Talk:University_of_York
39059107	39059107	Talk:Galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl-diphospho-decaprenol_beta-1,5/1,6-galactofuranosyltransferase
32637951	32491616	Talk:1999–2000_Liga_Nacional_de_Hockey_Hielo_season
33431116	33431116	Talk:Resígaro_language
23094781	23094781	Talk:Papyrus_120
22931407	22931407	Talk:Koszelewy
29262273	29262273	Talk:1996_Campionati_Internazionali_di_Sicilia_–_Singles
6678578	6678578	User_talk:Maksud
10825042	10825042	Talk:Jim_Gibbons_(American_football)
37387930	37387930	Talk:Kim_Meen-whee
42762955	42762955	User_talk:87.42.106.249
41045284	41045284	User_talk:Theeditking1000
24245158	24245158	Talk:Aleksandr_Demenshin
25891404	1151894	Talk:Logic/Archive_1
8746791	8746791	User_talk:24.29.11.41
3939697	3939697	User_talk:Ceirius
37425991	37425991	User_talk:189.6.198.61
46275049	46275049	User_talk:Shirshendu_das
28935409	28935409	User_talk:121.72.2.118
26281932	26281932	User_talk:71.13.22.201
37776916	37776916	User_talk:173.79.68.101
23674204	23674204	User_talk:80.225.11.170
22636338	22636338	Talk:Stabilized_images
35456000	35456000	Talk:Minneapolis_Shoal_Light_Station
40439194	40439194	User_talk:159.75.20.69
45904603	45904603	User_talk:IreneB~enwiki
47175612	19836800	Talk:Aurora_(Disney_character)
27486218	27486218	Talk:Agrale_Marruá
19775581	19775581	Talk:Ministry_of_Science,_Technology_and_Higher_Education
18145277	18145277	Talk:SAP_BI_Accelerator
40905523	40905523	Talk:Buckroe_Beach_Carousel
44048115	44048115	Talk:Charles_F._Seabrook
16890009	16890009	Talk:Filioara_River
33426854	33426854	User_talk:000accountdeleted000
21556914	21556914	Talk:K-1_World_MAX_2005_Championship_Final
9221083	9221083	Talk:In_the_Life
26716941	26716941	Talk:East_Kemptville,_Nova_Scotia
27568091	27568091	User_talk:71.12.245.197
17953807	17953807	User_talk:90.206.190.228
46291947	46291947	User_talk:TheofficialAV
5547246	5547246	User_talk:69.175.65.191
17845789	17845789	Talk:Kőszegdoroszló
44768930	44768930	Talk:My_Love_(EP)
17114919	17114919	Talk:131st_Fighter_Squadron
25340408	25340408	User_talk:124.188.9.114
35407873	35407873	User_talk:94.4.145.31
29221998	29221998	Talk:Kevin_Negandhi
34162248	34162248	Talk:Richard_Barrett_(Medal_of_Honor)
12436767	12436767	User_talk:Brookesimons
44964278	6268555	Talk:Mugesera_v_Canada_(Minister_of_Citizenship_and_Immigration)
28406861	28406861	Talk:Daeseongsan_(South_Gyeongsang)
21397782	21397782	User_talk:77.185.104.7
20396745	20396745	User_talk:Synfx
39798365	39798365	Talk:Bomu_language
37451895	37451895	Talk:William_Heron
37788300	37788300	User_talk:Precisacol1988
21976447	21976447	User_talk:75.74.159.15
9384384	9384384	Talk:Empire_of_Nicaea
13587817	13587817	User_talk:Chacha6667
35138082	35138082	User_talk:Minaproject
35467127	35467127	User_talk:24.253.155.12
18835762	18835762	Talk:Polyinosinic:polycytidylic_acid
42850503	12217103	Talk:Sula_megapode
28296141	28296141	User_talk:Davealexander/Books/Pop_1961-64_Black
33378390	33378390	User_talk:81.151.53.18
26082806	26082806	User_talk:41.141.63.35
32005690	32005690	Talk:1993–94_Second_League_of_FR_Yugoslavia
6325755	6325755	Talk:Opportunities_(Let's_Make_Lots_of_Money)
44501516	39816555	Talk:(385250)_2001_DH47
35231772	35231772	Talk:List_of_Forgotten_Realms_deities/Archive_1
29664022	7746607	Talk:Enrique_Ballestrero
10012482	10012482	Talk:Adam_Oehlenschläger
40683707	17824312	Talk:French_commemorative_medal
27026680	27026680	User_talk:174.124.16.16
18888885	18888885	Talk:Spoelhof_Center
31502633	31502633	Talk:Cairo_Exit
17169616	17169616	Talk:13792_Kuščynskyj
9824736	9824736	User_talk:147.253.106.100
33384942	33384942	User_talk:Reboot81
44848137	44848137	User_talk:Vijayk_001
38385318	34033353	Talk:Odisha_football_team
36504093	36504093	Talk:Şanlıkışla,_Şereflikoçhisar
38714214	38714214	User_talk:67.190.219.47
43225415	43225415	User_talk:ColinDaly75
25302278	25302278	User_talk:208.120.140.179
10627324	10627324	Talk:Issam_Sartawi
20734949	20734949	User_talk:Cowellicious
37415815	37415815	User_talk:Vanished_user_kjn_lsr35kjhwertsek4
45887383	45887383	User_talk:Imperatriz~enwiki
17333897	17333897	Talk:4332_Milton
33723408	33723408	User_talk:41.104.17.240
37873209	37873209	User_talk:69.249.41.142
35786370	35786370	Talk:NGC_352
34558223	8538453	Talk:HMT_Force
1804301	1804301	Talk:Liberazione
46584119	46584119	User_talk:SamanthaBlueButterfly
35611631	35611631	Talk:திருச்சேறை
30708786	30708786	Talk:Galerius/to_do
24878102	24878102	Talk:Kildare_Borrowes
21443751	21443751	Talk:Donetsk_State_University_of_Management
24235123	19748599	Talk:List_of_Northeastern_University_alumni
19750680	19750680	User_talk:IvanaKotov
19415479	19415479	User_talk:72.65.152.44
18941687	18941687	User_talk:75.71.58.160
7498758	7498758	User_talk:Binil.g
25629673	14960878	Talk:Armageddon_–_Les_Effets_Speciaux
22302254	22302254	User_talk:Imperialcar
31791710	31791710	Talk:United_States_presidential_election_2004
18978365	18978365	Talk:Jean-Marc_Nobilo
18254671	18254671	Talk:Ne_daj_se,_Nina
22530152	22530152	Talk:Háma_(disambiguation)
34290499	34290499	User_talk:81.99.28.218
29825231	29825231	Talk:Tatiana_C._Gfoeller
39372607	39372607	Talk:1992_Australia_rugby_union_tour_of_South_Africa
18354651	18354651	User_talk:58.167.94.182
16048745	16048745	Talk:Kryst_the_Conqueror
27567898	27567898	Talk:2005_IIHF_World_Championship_Division_II
14252741	14252741	User_talk:70.48.104.223
12162364	12162364	Talk:Scaphoid_bone
22839043	22839043	Talk:Pushed_Again
2250425	2250425	Talk:Suspiria
31047723	31047723	User_talk:Gcgowans
10797996	10797996	Talk:Myyrmanni
44194552	44194552	Talk:Hyndburn_Borough_Council_election,_1976
42468224	30974623	Talk:List_of_parks_in_Midland_County,_Michigan
14345722	14345722	User_talk:God282
40281612	40281612	Talk:Dancing_Stars_(Austria_season_7)
37464904	37464904	Talk:Comaster_schlegelii
20425417	20425417	Talk:Organic_anion_transporter
41631523	41631523	Talk:Lilou_Mace
5045141	5045141	User_talk:81.190.85.100
26258960	26258960	User_talk:Mani527
33147036	33147036	Talk:Chilsworthy
17527197	17527197	User_talk:86.162.197.205
34745618	34745618	User_talk:68.1.88.217
11698704	11698704	User_talk:67.68.61.11
46248473	46248473	User_talk:3mlimestone
15951864	15951864	Talk:1981–82_in_English_football
24149455	24149455	Talk:Aegleoides
20380277	20380277	Talk:La_Martre
29447083	29447083	User_talk:86.152.235.34
28856301	28856301	User_talk:75.100.251.70
32082622	32082622	Talk:U.S._Army_Interrogation_Field_Manual
27046858	27046858	Talk:English_Made_Simple
16255912	16255912	User_talk:168.169.113.69
33650596	33650596	User_talk:Winmaldabire
39103599	38842536	User_talk:009o9/Harold_Cronk
29232704	29232704	User_talk:83.252.165.147
34327670	34327670	User_talk:Denniswilliam
8787605	8787605	Talk:Emmanuèle_Bernheim
32362821	32362821	User_talk:76.198.67.166
9355761	9257233	Talk:Attack_patterns
4387916	4387916	Talk:The_Establishment_(comics)
43271050	43271050	User_talk:70.83.32.142
1644880	1644880	Talk:Maid_Marian
17828851	17828851	User_talk:66.16.195.176
37447760	37447760	Talk:WELG
18302573	18302573	User_talk:88.107.173.176
32574050	32574050	User_talk:Imagaskabo
20508081	20508081	Talk:Jean-Pierre_Balligand
9307031	9307031	Talk:Pay_for_What_You_Get
9703507	9703507	User_talk:Cyhsgolf
33714384	33714384	Talk:1989–90_Eredivisie_(ice_hockey)_season
23485275	23485275	User_talk:Karstenvogt
44487862	44487862	Talk:Filosofská_historie
12837504	12837504	User_talk:Piturficisti
45802368	45802368	User_talk:Crews~enwiki
41709308	41709308	Talk:Curt_Wiese
31190682	31190682	User_talk:Mmayereng
11083116	11083116	Talk:ADAC
47143863	47143863	User_talk:172.56.29.19
26560665	26560665	User_talk:210.9.153.173
38130327	38130327	Talk:Caroline_Bray
23065813	23065813	Talk:Tiffany_Terrell
41237301	37217680	Talk:Creole_wrasse
47346177	47346177	User_talk:Papbaseball25
36513391	36513391	Talk:Melissa_Rapp
47617118	47617118	User_talk:2601:19B:4302:DDBA:1C52:284E:4E42:7A8E
7479646	7479646	User_talk:Lajollacaves
37541296	37541296	User_talk:59.180.108.6
14205191	14205191	Talk:Tun_Mutahir_of_Malacca
39865929	39865929	Talk:Abbès
2962973	2962973	User_talk:Wall-Lyneaux
14998694	14998694	Talk:Department_of_Health_(Philippines)
34723652	34723652	Talk:American_war_of_1812
13119864	13119864	Talk:Waimate_Branch
3079656	3079656	Talk:Finnish_national_men's_ice_hockey_team_1995_World_Championships_roster
43315787	43315787	User_talk:Maximo_Macedo
22018948	22018948	User_talk:122.54.251.79
34635673	21720873	Talk:Eriksbergs_Mekaniska_Verkstad
15935021	15935021	Talk:Midway-Como-North_End_Monitor
27882997	27882997	User_talk:173.25.94.204
45686756	45686756	User_talk:46.65.2.212
44983856	44983856	Talk:Parhippopsicon_albovittatum
34776113	34776113	User_talk:174.49.94.124
46174994	46174994	User_talk:Zuku~enwiki
31304452	31304452	Talk:Baum_test
7118512	7118512	User_talk:Kristenhamms@sbcglobal.net
43422287	43422287	User_talk:90.246.159.148
21602090	21602090	User_talk:71.143.5.188
27538920	27538920	Talk:Larry_Eyler
22742471	22742471	User_talk:96.233.64.228
37825258	37825258	User_talk:75.64.13.36
16725555	16725555	User_talk:122.107.110.103
39844552	39844552	Talk:Paizabad,_Kermanshah
699696	699696	Talk:Sancho_IV_of_Castile
44738271	44738271	Talk:Polonnaruwa_Electoral_District_(1947–1989)
45248656	45248656	Talk:Women's_Vocal_Orchestra_of_Sumatra
21721520	21721520	User_talk:88.109.215.78
7430245	7430245	Talk:Willy_Vande_Walle
47295624	47295624	Talk:List_of_Iwata_Asks_interviews
16677081	16677081	Talk:1941_Cleveland_Indians_season
43426332	43426332	Talk:Psapharochrus_albomaculatus
22838910	22838910	User_talk:75.248.88.177
38972822	38972822	User_talk:124.43.103.44
42167506	42167506	User_talk:194.105.177.250
46234213	46234213	User_talk:75.76.184.248
34909492	34909492	User_talk:97.113.225.111
33528784	6486294	Talk:Beatles_for_Sale_(EP)
38933849	38933849	Talk:Eupithecia_inquinata
34874259	34874259	User_talk:92.234.120.134
20267804	20267804	User_talk:70.230.153.108
35477835	35477835	Talk:Gohana_Mudrika
3213105	430396	Talk:Poker_strategy
31006343	31006343	User_talk:119.96.244.106
13621231	13621231	Talk:Ädelfors_folkhögskola
15394912	15394912	User_talk:Mrg3105/Archive_1
16254684	16254684	User_talk:82.34.70.98
42029516	42029516	User_talk:Ikramiiui321
20500926	20500926	Talk:Pierre_Clereau/Comments
15958628	15958628	User_talk:71.189.202.241
39554384	39554384	User_talk:Kohelet_(usurped)
24114109	24114109	Talk:Jacqueline_Kolosov
37001411	37001411	User_talk:174.62.72.16
32429579	32056597	Talk:Chlaenius
25710517	25710517	User_talk:124.182.48.12
4905263	4905263	Talk:Chief_Justice_of_the_Republic_of_Korea
20365843	11097978	Talk:Wetworld
9163400	9163400	User_talk:Sandhu75
548767	548767	Talk:David_Bowie_discography
3753782	3753782	Talk:Arteixo
29738884	29738884	User_talk:64.132.179.87
25072636	25072636	User_talk:173.49.211.71
9832496	9832496	Talk:Durham_School
11499015	18551424	Talk:Conversion_therapy/Archive_1
11499015	19099689	Talk:Conversion_therapy/Archive_2
11499015	20367168	Talk:Conversion_therapy/Archive_3
11499015	23153283	Talk:Conversion_therapy/Archive_4
11499015	23285188	Talk:Conversion_therapy/Archive_5
11499015	23911062	Talk:Conversion_therapy/Archive_6
11499015	23911071	Talk:Conversion_therapy/Archive_7
11499015	23911049	Talk:Conversion_therapy/Archive_8
11499015	23911090	Talk:Conversion_therapy/Archive_9
11499015	23914027	Talk:Conversion_therapy/Archive_10
11499015	24138139	Talk:Conversion_therapy/Archive_11
11499015	24347654	Talk:Conversion_therapy/Archive_12
11499015	24429089	Talk:Conversion_therapy/Archive_13
11499015	24509530	Talk:Conversion_therapy/Archive_14
11499015	24601934	Talk:Conversion_therapy/Archive_15
11499015	25391799	Talk:Conversion_therapy/Archive_16
11499015	38053463	Talk:Conversion_therapy/Archive_17
11499015	38258766	Talk:Conversion_therapy/Archive_18
11499015	44931504	Talk:Conversion_therapy/Archive_19
11499015	46652780	Talk:Conversion_therapy/Archive_20
11499015	11499015	Talk:Conversion_therapy
17865213	17865213	User_talk:69.29.206.252
11321015	11321015	User_talk:Deledio_03
13266050	13266050	User_talk:76.107.76.200
26431296	26431296	User_talk:174.55.55.8
14570532	14570532	Talk:History_of_Vanuatu
45802311	45802311	User_talk:Cresy~enwiki
27009815	27009815	Talk:Adelphocoris
22863088	22863088	User_talk:207.245.188.114
43498084	43498084	User_talk:Pen_artist
38785834	38785834	Talk:Maritime_lien
38527029	38527029	Talk:Mordella_diversinotata
46626702	46626702	User_talk:164.77.199.118
46994088	22422394	Talk:National_Highway_102_(India)
25973560	25973560	Talk:Wintersun/Archive_1
40209179	40209179	User_talk:XomatHogo256
32362494	27815911	Talk:Palacio_de_los_Reyes_de_Navarra,_Estella
22909582	22909582	Talk:Kończewice,_Pomeranian_Voivodeship
5980073	5980073	Talk:Nightmares_&_Dreamscapes:_From_the_Stories_of_Stephen_King
13297581	13297581	User_talk:86.137.28.211
13940959	13994413	User_talk:Empezardesdecero123/Archive_1
13940959	13940959	User_talk:Empezardesdecero123
6059417	6059417	User_talk:70.149.206.149
43610239	47591186	Talk:List_of_Marvel_Cinematic_Universe_television_series/Archive_1
43610239	43610239	Talk:List_of_Marvel_Cinematic_Universe_television_series
47337793	47337793	Talk:Amparo_Moraleda_Martínez
17314282	17314282	Talk:Firmin_António
25077138	25077138	User_talk:82.43.142.27
9740715	9740715	User_talk:82.146.224.10
39444160	39444160	User_talk:122.102.122.97
26235797	26235797	User_talk:Mgp7061
6310328	6310328	Talk:Anwar_Khan_(cricketer)
39874337	39874337	Talk:Agblexo
24221218	24221218	User_talk:Jessunshine
25353013	25353013	User_talk:99.251.80.80
43400845	43400845	Talk:UofL_School_of_Law
26493505	26493505	User_talk:64.53.146.146
23942809	23942809	User_talk:Ahmedyanarisik
35691858	35691858	User_talk:74.190.43.39
5623330	5623330	User_talk:Mekkar
28303285	28303285	Talk:Slab_hut
30783732	30783732	User_talk:90.211.15.175
22087290	22087290	Talk:USS_Kermoor_(1907)
30103842	30103842	User_talk:24.57.114.97
32586835	32586835	Talk:Ceramic_water_filter
26689752	26689752	User_talk:Lübecker_Baumann
4928351	4928351	Talk:Higashi-Yamoto_Station
19480561	19480561	User_talk:Newcapegrace
32840916	32840916	Talk:Ernest_Alexander_Payne
27468629	27468629	Talk:Cherna,_Dobrich_Province
12406239	12406239	Talk:Limnonectes
22296425	22296425	User_talk:130.160.147.211
23182337	23182337	Talk:The_Glorious_Unseen
45962003	45962003	User_talk:Markly~enwiki
36206295	36206295	User_talk:41.132.28.52
37811885	37811885	Talk:Allan_Ross_Welsh
4185532	4185532	Talk:Trąby_coat_of_arms
47464482	47464482	Talk:Hêvî_Îbrahîm
9254001	9254001	User_talk:Gylder
38921121	38921121	User_talk:50.45.173.50
36406874	36406874	User_talk:Vonsure
38238812	38238812	User_talk:82.47.172.173
24868593	24868593	User_talk:68.230.48.167
44010900	44010900	User_talk:184.244.248.74
29271285	29271285	Talk:Barkly_Pass
20257461	20257461	Talk:Brillion
37777276	37777276	Talk:Lawson_(band)
44608260	44608260	User_talk:Bsalonline
25705954	25705954	User_talk:Bobby1263
26910007	26910007	User_talk:Ali201
19960450	19960450	User_talk:86.154.74.227
6114987	6114987	User_talk:71.192.48.158
45756615	45756615	User_talk:Asteca~enwiki
9700703	9700703	User_talk:Stumboggler
27629323	3100527	Talk:Bisharin_tribe
13370210	13370210	Talk:Juan_Ramón_Martínez
12687781	12687781	User_talk:Sidd16
38669306	38669306	User_talk:83.61.9.67
10237657	10237657	Talk:Preobrazhenskoye,_Kamchatka_Oblast
12510972	12510972	Talk:U.S._Route_52_in_Virginia
21347886	21347886	Talk:Gladiators:_Springbok_Challenge_2
14057442	14057442	User_talk:64.26.68.195
43393617	43393617	User_talk:Manikandan_natarajan92
32076646	32076646	Talk:U.S._presidential_election,_2008,_in_Delaware
44614422	44614422	User_talk:Anonymous_userAPUF
11205369	11205369	Talk:Substitution_tiling
16839865	16839865	User_talk:124.191.50.154
31652591	31652591	User_talk:Wing_Dairu
37817200	37817200	User_talk:110.33.166.37
40066261	40066261	Talk:Crescent_City_Schools
21423997	21423997	User_talk:168.11.116.193
45049052	45049052	Talk:Alfred_Spinks
17048611	17048611	Talk:KFXR-FM
46771693	46771693	User_talk:164.39.170.210
29797225	29797225	User_talk:99.249.18.135
18045822	11499998	Talk:Tony_Hunter_(American_football)
41514389	41514389	User_talk:87.109.98.30
32664647	32664647	User_talk:123.30.87.9
29855205	29855205	Talk:Rolla_Anderson
20178361	20178361	User_talk:NakitaWilletts
8505818	8505818	User_talk:75.28.149.86
9975306	9975306	User_talk:86.16.168.210
18794274	18794274	Talk:Politówka
20472310	20472310	Talk:Tedesco
17511421	17511421	User_talk:69.249.105.156
38106248	38106248	User_talk:TurnYourLightsDownLow2
15626798	15626798	User_talk:78.144.132.98
28665067	28665067	Talk:CD_Peña_Azagresa
37590866	37590866	User_talk:198.237.230.183
12034540	12034540	User_talk:77.101.66.192
38099944	34416907	Talk:Baker_Lake_(Custer_County,_Idaho)
8088319	8088319	Talk:Ōsakikamijima,_Hiroshima
21381809	21381809	User_talk:79.79.138.103
31795441	31795441	Talk:United_States_Senators_by_seniority_(1969,1970)
45795018	45795018	User_talk:Cinto~enwiki
12537541	12537541	User_talk:Melikev
39410383	39410383	Talk:John_Foster_(textile_manufacturer)
33886887	33886887	Talk:Charles_Western,_1st_Baron_Western
11411845	11411845	User_talk:125.0.4.204
39607022	39607022	User_talk:82.111.23.9
19884623	19884623	User_talk:125.236.161.130
38884937	38884937	Talk:Voyager_1/Archive_1
4727689	4727689	User_talk:Kailove_xxx
5159579	33644667	Talk:Dan_Schneider_(writer)/Archive_1
5159579	5159579	Talk:Dan_Schneider_(writer)
35746881	35746881	Talk:Tower_Cube
16106654	16106654	Talk:Retjons
40260560	40260560	Talk:2013_Pacific_Mini_Games
27710337	27710337	User_talk:Gslaang1221
12438673	12438673	Talk:American_Booksellers_Ass'n,_Inc._v._Hudnut
47597249	47597249	User_talk:223.176.58.45
6349887	6349887	Talk:Carl_Anthony_Payne_II
22005450	22005450	User_talk:86.54.187.202
20188899	20188899	Talk:KSID_(AM)
